,method,parameter,total_features,noise_level,noisy_score,score,features_names,feature_weights,feature_complexities
117,omp,2,8,0.5,0.9774992956148408,0.9999998179736656,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9988818654707952, 1.999933538238918]","[1, 4]"
118,omp,3,8,0.5,0.9774993905514093,0.9999997208595555,"['Bool[holding]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9991213243381486, -0.0021385822102414544, 1.9999873058326914]","[1, 4, 4]"
119,omp,4,8,0.5,0.9774993955414091,0.9999997157551009,"['Bool[holding]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9992374776861026, -0.001975441209514037, 0.0011623699584410697, 1.999953150807567]","[1, 4, 4, 4]"
120,omp,5,8,0.5,0.977499398238741,0.9999997129959008,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993999571194289, -0.0002139961685999431, -0.0018298834915512396, 0.0013433730063130865, 1.9998943294440528]","[1, 2, 4, 4, 4]"
121,omp,6,8,0.5,0.977499398238741,0.9999997129959008,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993999571194289, -0.0002139961685999431, -0.0018298834915512396, 0.0013433730063130865, 1.9998943294440528]","[1, 2, 4, 4, 4]"
122,omp,7,8,0.5,0.977499398238741,0.9999997129959008,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993999571194289, -0.0002139961685999431, -0.0018298834915512396, 0.0013433730063130865, 1.9998943294440528]","[1, 2, 4, 4, 4]"
123,omp,8,8,0.5,0.977499398238741,0.9999997129959008,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(Forall(on,<empty>),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993999571194289, -0.0002139961685999431, -0.0018298834915512396, 0.0013433730063130865, 1.9998943294440528]","[1, 2, 4, 4, 4]"
124,omp,1,8,1.0,0.89543999530979,0.9776436266600201,"['Num[Exists(Star(on),Nominal(a))]']",[1.968562304749587],[4]
125,omp,2,8,1.0,0.9158404034918194,0.999999499524678,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9986457648242746, 2.0009354142542874]","[1, 4]"
126,omp,3,8,1.0,0.9158407406082979,0.9999991310934097,"['Bool[holding]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9975621689484601, -0.009370150951642446, 2.0011776819871243]","[1, 4, 4]"
127,omp,4,8,1.0,0.9158410474731478,0.9999987957238471,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9992796132991273, -0.002203094320611951, -0.008570982530126805, 2.000637307091212]","[1, 2, 4, 4]"
128,omp,5,8,1.0,0.9158412653061527,0.9999985576563084,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.999721254183279, -0.002914273213264708, 0.003779021563158832, -0.009408131969585416, 2.000298465357759]","[1, 2, 3, 4, 4]"
129,omp,6,8,1.0,0.9158412653061527,0.9999985576563084,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.999721254183279, -0.002914273213264708, 0.003779021563158832, -0.009408131969585416, 2.000298465357759]","[1, 2, 3, 4, 4]"
130,omp,7,8,1.0,0.9158412653061527,0.9999985576563084,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.999721254183279, -0.002914273213264708, 0.003779021563158832, -0.009408131969585416, 2.000298465357759]","[1, 2, 3, 4, 4]"
131,omp,8,8,1.0,0.9158412653061527,0.9999985576563084,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.999721254183279, -0.002914273213264708, 0.003779021563158832, -0.009408131969585416, 2.000298465357759]","[1, 2, 3, 4, 4]"
132,omp,1,9,0.0,0.9776440861356488,0.9776440861356488,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675829902403856],[4]
133,omp,2,9,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
134,omp,3,9,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
135,omp,4,9,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
136,omp,5,9,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
137,omp,6,9,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
138,omp,7,9,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
139,omp,8,9,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
140,omp,9,9,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999621, 1.9999999999999931]","[1, 4]"
141,omp,1,9,0.25,0.9720388272202508,0.9776440783844013,"['Num[Exists(Star(on),Nominal(a))]']",[1.967409110423439],[4]
142,omp,2,9,0.25,0.99428392106923,0.9999999902106966,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003019338611263, 1.9998359079759704]","[1, 4]"
143,omp,3,9,0.25,0.9942839827639032,0.9999999281712278,"['Bool[holding]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0007465888179388, 0.0038450534555568732, 1.9997364931012132]","[1, 4, 4]"
144,omp,4,9,0.25,0.9942840265824223,0.9999998841078185,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.001369118266619, -0.0007985650843757988, 0.004134731474326637, 1.99954062108597]","[1, 2, 4, 4]"
145,omp,5,9,0.25,0.9942840417240102,0.9999998688816081,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0013694312415118, -0.0007794718682022476, -0.001212977030734047, 0.003346937416280138, 1.9997828538892237]","[1, 2, 4, 4, 4]"
146,omp,6,9,0.25,0.9942840417372865,0.9999998688682576,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0013661175331845, -0.0007740978306116848, -2.8359840240221277e-05, -0.0012153252641936671, 0.0033516947317573692, 1.9997858656872367]","[1, 2, 3, 4, 4, 4]"
147,omp,7,9,0.25,0.9942840417372865,0.9999998688682576,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0013661175331845, -0.0007740978306116848, -2.8359840240221277e-05, -0.0012153252641936671, 0.0033516947317573692, 1.9997858656872367]","[1, 2, 3, 4, 4, 4]"
148,omp,8,9,0.25,0.9942840417372865,0.9999998688682576,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0013661175331845, -0.0007740978306116848, -2.8359840240221277e-05, -0.0012153252641936671, 0.0033516947317573692, 1.9997858656872367]","[1, 2, 3, 4, 4, 4]"
149,omp,9,9,0.25,0.9942840417372865,0.9999998688682576,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0013661175331845, -0.0007740978306116848, -2.8359840240221277e-05, -0.0012153252641936671, 0.0033516947317573692, 1.9997858656872367]","[1, 2, 3, 4, 4, 4]"
150,omp,1,9,0.5,0.955722703901783,0.9776440336122851,"['Num[Exists(Star(on),Nominal(a))]']",[1.9680390074803675],[4]
151,omp,2,9,0.5,0.9774702776005268,0.9999998371784996,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.99777879892885, 2.0003840125431744]","[1, 4]"
152,omp,3,9,0.5,0.9774703470830296,0.9999997660693289,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9977858174781469, 0.0019110965198585023, 2.0002865524202065]","[1, 3, 4]"
153,omp,4,9,0.5,0.9774703574869735,0.9999997554218164,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9979713487984601, 0.0018106933745350203, 0.0016075287851250268, 2.0002501095937264]","[1, 3, 4, 4]"
154,omp,5,9,0.5,0.9774703629623475,0.9999997498182575,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9979813197617379, 0.0017855830499912183, -0.000736031342984717, 0.0011409768315230543, 2.000395346500028]","[1, 3, 4, 4, 4]"
155,omp,6,9,0.5,0.9774703666830847,0.9999997460104133,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9977905909689169, 0.00025186771537076015, 0.0016129934892826674, -0.0007733176872301814, 0.001075623748957202, 2.000471935161125]","[1, 2, 3, 4, 4, 4]"
156,omp,7,9,0.5,0.9774703666830847,0.9999997460104133,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9977905909689169, 0.00025186771537076015, 0.0016129934892826674, -0.0007733176872301814, 0.001075623748957202, 2.000471935161125]","[1, 2, 3, 4, 4, 4]"
157,omp,8,9,0.5,0.9774703666830847,0.9999997460104133,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9977905909689169, 0.00025186771537076015, 0.0016129934892826674, -0.0007733176872301814, 0.001075623748957202, 2.000471935161125]","[1, 2, 3, 4, 4, 4]"
158,omp,9,9,0.5,0.9774703666830847,0.9999997460104133,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9977905909689169, 0.00025186771537076015, 0.0016129934892826674, -0.0007733176872301814, 0.001075623748957202, 2.000471935161125]","[1, 2, 3, 4, 4, 4]"
159,omp,1,9,1.0,0.8955029150533228,0.9776440591615824,"['Num[Exists(Star(on),Nominal(a))]']",[1.9672633906484425],[4]
160,omp,2,9,1.0,0.9159134865607284,0.999999900618823,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9982003237117488, 1.9996220602842507]","[1, 4]"
161,omp,3,9,1.0,0.9159136464433963,0.9999997261274091,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.998189329310596, -0.002993690133428497, 1.9997747293961978]","[1, 3, 4]"
162,omp,4,9,1.0,0.9159136467720415,0.9999997257687352,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9982043199156019, -0.0030064333947364104, -0.00017289207258710084, 1.9998063607516328]","[1, 3, 4, 4]"
163,omp,5,9,1.0,0.9159136469811373,0.9999997255405338,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9981798491780559, -0.0029946684387993556, -0.0002280639448415228, -0.0002534737131657441, 1.9998222009577953]","[1, 3, 4, 4, 4]"
164,omp,6,9,1.0,0.9159136470889001,0.9999997254229246,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9982133686625839, -4.42642972964798e-05, -0.0029643368196228905, -0.00022151108504228027, -0.00024198828609670538, 1.9998087409426466]","[1, 2, 3, 4, 4, 4]"
165,omp,7,9,1.0,0.9159136470889001,0.9999997254229246,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9982133686625839, -4.42642972964798e-05, -0.0029643368196228905, -0.00022151108504228027, -0.00024198828609670538, 1.9998087409426466]","[1, 2, 3, 4, 4, 4]"
166,omp,8,9,1.0,0.9159136470889001,0.9999997254229246,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9982133686625839, -4.42642972964798e-05, -0.0029643368196228905, -0.00022151108504228027, -0.00024198828609670538, 1.9998087409426466]","[1, 2, 3, 4, 4, 4]"
167,omp,9,9,1.0,0.9159136470889001,0.9999997254229246,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9982133686625839, -4.42642972964798e-05, -0.0029643368196228905, -0.00022151108504228027, -0.00024198828609670538, 1.9998087409426466]","[1, 2, 3, 4, 4, 4]"
168,omp,1,10,0.0,0.9776440861356488,0.9776440861356488,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675829902403827],[4]
169,omp,2,10,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
170,omp,3,10,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
171,omp,4,10,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
172,omp,5,10,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
173,omp,6,10,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
174,omp,7,10,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
175,omp,8,10,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
176,omp,9,10,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
177,omp,1,10,0.25,0.9720822036302746,0.9776440613334129,"['Num[Exists(Star(on),Nominal(a))]']",[1.9677186227301107],[4]
178,omp,2,10,0.25,0.9942818577665948,0.9999999675383394,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9994146685492358, 2.000116657794367]","[1, 4]"
179,omp,3,10,0.25,0.9942818796582081,0.9999999455184351,"['Bool[holding]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.999149759486269, -0.0022907413767980114, 2.000175885518951]","[1, 4, 4]"
180,omp,4,10,0.25,0.9942818852695141,0.9999999398742453,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993725628043809, -0.00028580648016624324, -0.0021870656006515296, 2.0001057829157505]","[1, 2, 4, 4]"
181,omp,5,10,0.25,0.9942818879363562,0.9999999371917748,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9994194427022411, -0.00036129766552596247, 0.00040114072598340243, -0.002275928479121141, 2.0000698150820986]","[1, 2, 3, 4, 4]"
182,omp,6,10,0.25,0.9942818879624351,0.999999937165543,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9994191526317918, -0.00036001540988856627, 0.0003985472638723209, -5.04541839502428e-05, -0.002308122517731481, 2.0000801233761742]","[1, 2, 3, 4, 4, 4]"
183,omp,7,10,0.25,0.9942818879624351,0.999999937165543,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9994191526317918, -0.00036001540988856627, 0.0003985472638723209, -5.04541839502428e-05, -0.002308122517731481, 2.0000801233761742]","[1, 2, 3, 4, 4, 4]"
184,omp,8,10,0.25,0.9942818879624351,0.999999937165543,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9994191526317918, -0.00036001540988856627, 0.0003985472638723209, -5.04541839502428e-05, -0.002308122517731481, 2.0000801233761742]","[1, 2, 3, 4, 4, 4]"
185,omp,9,10,0.25,0.9942818879624351,0.999999937165543,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9994191526317918, -0.00036001540988856627, 0.0003985472638723209, -5.04541839502428e-05, -0.002308122517731481, 2.0000801233761742]","[1, 2, 3, 4, 4, 4]"
186,omp,1,10,0.5,0.9555713734638461,0.9776440852073011,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675855646221512],[4]
187,omp,2,10,0.5,0.9775129228908966,0.9999999035426571,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0020671471401457, 2.000069585110776]","[1, 4]"
188,omp,3,10,0.5,0.9775130206283176,0.9999998035473409,"['Bool[holding]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.001502627661451, -0.00488155487536858, 2.000195799004072]","[1, 4, 4]"
189,omp,4,10,0.5,0.9775130550892109,0.9999997682903442,"['Bool[holding]', 'Num[Exists(on,<universe>)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0020594844375876, 0.0007143218354786434, -0.0046224359405265475, 2.0000205901698953]","[1, 2, 4, 4]"
190,omp,5,10,0.5,0.9775130656366301,0.9999997574992624,"['Bool[holding]', 'Num[Exists(on,<universe>)]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0021535112411952, 0.0008657341717657876, 0.0008045661783114169, -0.0048006678224896005, 1.9999484496451645]","[1, 2, 3, 4, 4]"
191,omp,6,10,0.5,0.9775130785790463,0.999999744257855,"['Bool[holding]', 'Num[Exists(on,<universe>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0021600283688796, 0.0008945431171002125, 0.0008628345188872297, 0.0011335741367979263, -0.004077351604279721, 1.9997168491188306]","[1, 2, 3, 4, 4, 4]"
192,omp,7,10,0.5,0.9775130785790463,0.999999744257855,"['Bool[holding]', 'Num[Exists(on,<universe>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0021600283688796, 0.0008945431171002125, 0.0008628345188872297, 0.0011335741367979263, -0.004077351604279721, 1.9997168491188306]","[1, 2, 3, 4, 4, 4]"
193,omp,8,10,0.5,0.9775130785790463,0.999999744257855,"['Bool[holding]', 'Num[Exists(on,<universe>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0021600283688796, 0.0008945431171002125, 0.0008628345188872297, 0.0011335741367979263, -0.004077351604279721, 1.9997168491188306]","[1, 2, 3, 4, 4, 4]"
194,omp,9,10,0.5,0.9775130785790463,0.999999744257855,"['Bool[holding]', 'Num[Exists(on,<universe>)]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0021600283688796, 0.0008945431171002125, 0.0008628345188872297, 0.0011335741367979263, -0.004077351604279721, 1.9997168491188306]","[1, 2, 3, 4, 4, 4]"
195,omp,1,10,1.0,0.8950921973000643,0.977643990240247,"['Num[Exists(Star(on),Nominal(a))]']",[1.9672509456621423],[4]
196,omp,2,10,1.0,0.915540113174838,0.9999998942469265,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9993359650160527, 1.9996464293931955]","[1, 4]"
197,omp,3,10,1.0,0.9155405245822874,0.9999994450481505,"['Bool[holding]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000532453119778, 0.010346361031801763, 1.9993789214903643]","[1, 4, 4]"
198,omp,4,10,1.0,0.9155408357217265,0.9999991053278675,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0022610017019726, -0.002217338548906231, 0.011150696520988808, 1.9988350527706467]","[1, 2, 4, 4]"
199,omp,5,10,1.0,0.9155409429489195,0.9999989882509309,"['Bool[holding]', 'Num[Forall(on,<empty>)]', 'Bool[And(Not(clear),Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.002261869561153, -0.0021643942926309876, -0.00336350702717793, 0.008966194438039313, 1.9995067487016593]","[1, 2, 4, 4, 4]"
